x,y,z
-22.7259,54.534,2.610657
-22.9677,55.3842,2.98114
-23.7126,56.8623,3.460876
-23.8803,56.9052,1.682434
-22.6986,56.6556,1.358765
-22.3866,56.6595,1.152039
-23.5722,56.3904,2.006165
-23.9583,56.5347,2.80957
-23.346,56.6049,2.146545
-22.7922,56.8389,1.300232
-22.2852,57.5097,1.534241
-23.2017,57.8139,1.627869
-23.2914,56.7297,1.397766
-22.2657,56.3592,2.478027
-21.9732,56.4333,2.864136
-22.449,57.5838,2.049072
-22.7064,57.498,0.684021
-21.6651,57.6852,0.383728
-21.279,57.4083,1.362671
-22.5153,57.6735,1.877441
-23.4864,57.0651,1.483521
-22.5504,56.7726,1.155945
-21.4584,56.7414,1.471863
-21.9186,57.4122,2.75885
-23.4747,56.3124,2.11145
-23.9544,55.4661,0.001525879
-22.995,55.899,-0.2480469
-21.7236,57.8763,1.842346
-22.1877,58.2546,2.435181
-23.6619,57.1665,2.072449
-23.3265,56.0706,1.284668
-22.6674,56.4255,2.080261
-22.3203,57.4356,1.573242
-23.9778,57.888,2.442932
-23.7633,57.6033,1.467957
-23.0808,57.186,0.4851685
-22.4451,57.5136,0.4188232
-23.1471,58.7655,1.03894
-23.6775,58.7889,2.119263
-23.7009,56.9715,2.813477
-22.5387,56.0706,1.900879
-22.7727,55.821,1.284668
-23.3616,56.7921,2.31427
-23.424,57.7515,1.947632
-22.137,57.8529,1.214478
-22.098,57.9816,-0.01794434
-23.2836,58.8084,1.311951
-22.7805,58.5978,1.932068
-22.0785,57.6969,0.6801758
-21.747,57.0651,0.5124512
-22.098,56.6985,0.3876343
-22.5894,56.2929,0.3876343
-22.8819,56.6595,-0.1973267
-21.8484,56.9481,-0.1973267
-21.6261,57.4941,0.05615234
-22.4841,58.4262,-0.9539795
-22.722,58.3014,-0.3182373
-22.3749,57.2094,0.5787354
-21.9576,56.4567,0.9882202
-22.5153,55.6728,1.487427
-21.6378,55.6494,1.643433
-21.9771,55.8522,1.655151
-21.8172,56.5854,1.24176
-20.4756,57.264,1.29248
-21.1425,58.3599,1.534241
-22.3944,57.3927,1.26123
-22.0239,56.3982,1.928162
-21.5676,57.0807,1.783875
-21.9147,56.6946,2.392273
-22.1136,57.0768,2.220642
-22.9482,57.3732,1.382141
-22.9092,57.8217,1.023376
-22.6362,58.0206,1.56543
-23.0028,58.1961,1.88916
-23.0457,58.3599,2.400024
-22.2189,57.9855,2.322021
-23.1081,57.42,1.187134
-23.4864,57.2913,0.3447266
-22.215,57.8607,0.8205566
-21.5559,58.2117,0.8283691
-21.1659,58.5159,1.074036
-22.8858,58.1181,0.7542725
-22.3164,57.6969,0.01715088
-20.3625,57.5487,0.7932739
-21.4779,57.3927,1.128662
-22.5582,57.2328,1.074036
-22.917,56.0316,0.7893677
-22.5153,56.2344,-0.4235229
-21.747,58.0011,-0.6341553
-21.8055,59.3544,0.8127441
-22.0317,58.0401,-1.02417
-21.8094,57.5136,-1.406372
-21.6885,57.4629,1.124756
-21.8913,57.5799,2.801758
-22.7961,57.2016,2.754944
-23.0886,56.3202,2.864136
-22.1214,56.8662,1.83844
-21.3765,57.9777,0.04833984
-22.1682,58.0479,0.9102783
-22.0005,58.7382,1.924255
-21.3609,58.3716,2.002258
-21.5598,57.7554,1.764343
-21.8991,57.3069,2.801758
-23.1627,55.9614,3.33606
-23.0028,55.5519,1.471863
-21.2361,56.3592,0.6216431
-20.8227,58.5354,1.682434
-21.8952,59.6586,1.409424
-22.3398,59.097,1.682434
-21.6417,58.1454,1.526428
-20.9592,58.1532,1.198853
-21.5871,58.1961,1.140381
-21.8796,58.59,0.3954468
-21.9069,58.4301,0.7542725
-21.4272,57.7554,1.101379
-20.8188,58.8708,1.542053
-21.2868,59.1282,0.921936
-21.7782,58.6368,0.8439331
-21.4623,57.5214,0.5904541
-20.8773,57.927,0.7542725
-21.1191,58.0401,0.3291626
-20.4795,59.5884,2.068542
-21.0138,59.1984,2.306458
-21.8991,57.4746,0.715271
-21.7587,57.5643,-0.1973267
-20.7603,58.239,1.152039
-20.3937,59.2764,2.037354
-20.7837,59.0346,1.655151
-20.6979,59.4987,0.5085449
-21.1425,58.551,0.668457
-22.0902,57.9738,0.9960327
-21.8523,57.9153,2.150452
-21.2946,57.8997,2.318176
-21.7743,57.8295,2.181641
-22.4217,58.434,2.864136
-21.4779,59.3739,3.117676
-21.3765,60.0915,3.714355
-21.9186,59.7327,3.156677
-23.3889,58.3716,2.762756
-23.3772,57.5175,1.670776
-22.6401,59.0073,2.158264
-22.293,60.2943,3.690979
-23.2719,60.5127,3.796265
-22.3008,60.2046,2.318176
-21.0294,59.0736,1.842346
-21.4155,58.9956,2.400024
-22.8429,59.2101,3.320435
-22.9365,58.2975,2.665222
-21.6144,58.0752,2.017822
-20.6394,58.8435,1.896973
-21.591,59.1126,1.144226
-21.942,59.0814,1.011658
-21.0762,58.5159,1.148132
-20.4678,58.1961,0.9297485
-20.9436,58.5354,1.257324
-21.7899,59.0307,2.208923
-21.5637,58.122,1.924255
-21.1074,57.2172,2.216736
-21.3219,56.8155,1.627869
-21.5091,57.9582,0.3525391
-20.0232,59.6625,1.998352
-19.2783,60.5712,2.544373
-20.9826,59.4948,3.020142
-22.1877,57.7281,2.38446
-20.8968,57.2913,2.790039
-20.9904,58.0479,3.523254
-21.4467,58.0128,2.517029
-21.2712,58.1571,0.9960327
-20.4327,58.2858,2.189453
-20.4132,58.4457,3.722168
-20.6511,59.1594,3.066956
-20.5575,58.3482,2.017822
-20.5146,57.6345,2.532654
-20.4054,57.3537,2.322021
-21.7197,57.4863,1.90863
-21.1503,58.9059,1.59668
-21.2751,58.3599,1.678528
-20.8812,58.0752,0.7113647
-20.8422,58.4496,-0.5132446
-20.07,58.6212,0.07177734
-20.6862,57.5643,1.311951
-21.4935,56.1408,0.699646
-20.9202,56.4918,0.06787109
-19.7775,57.8373,-0.2090454
-19.8945,59.9316,1.311951
-20.0037,59.8887,2.985046
-20.9436,57.1704,0.05224609
-20.2689,56.0238,-0.7511597
-19.7073,57.3069,-0.1934204
-20.5692,59.3739,0.5865479
-20.6433,60.3762,0.8907471
-19.5903,58.356,1.834534
-20.3079,55.7547,1.226135
-22.2813,55.5285,0.145874
-21.2751,57.654,0.9570313
-19.9296,59.6625,2.774475
-20.4951,59.4285,3.339966
-22.1058,58.6329,1.81897
-21.8367,57.381,0.8127441
-21.3375,58.6446,1.230042
-20.9397,58.9839,2.571655
-22.0278,59.4675,1.140381
-22.9755,57.9231,0.2823486
-21.1503,57.4473,1.105225
-21.1308,58.1181,2.033447
-23.2797,58.7616,2.259644
-22.4997,58.9917,2.575562
-20.5068,58.7928,2.524841
-20.577,58.1103,1.854065
-21.2283,58.0713,0.7893677
-20.5029,58.0986,-0.645874
-19.1769,59.3427,0.1419678
-19.5786,59.253,0.6450806
-20.3586,58.7265,-0.6029663
-20.772,57.5136,0.02886963
-19.3134,57.5292,1.740967
-20.0622,56.2149,1.081848
-21.2829,55.7196,-0.3221436
-20.7291,56.9403,0.383728
-19.5201,58.5939,0.08343506
-19.4382,59.1594,0.5358276
-20.4171,59.3232,0.145874
-21.084,58.0791,-1.811951
-20.2923,57.5994,-2.365723
-18.9936,58.5666,0.05224609
-19.8243,58.9683,0.7854614
-22.098,58.1844,1.428955
-21.7743,57.0846,0.6450806
-19.9335,57.0651,0.8985596
-20.0661,58.1805,0.7386475
-21.3609,58.941,1.994446
-21.786,59.0541,2.017822
-21.4818,57.9309,0.4656372
-21.8289,57.6384,0.7776489
-21.4311,58.5471,1.655151
-21.6885,58.902,2.801758
-20.6862,57.8334,3.090332
-21.513,56.5308,1.803345
-22.5465,56.9559,0.3915405
-21.513,58.7772,2.166077
-21.4311,59.6625,2.868042
-22.1994,59.0697,2.216736
-21.8913,59.1282,1.947632
-20.7837,57.1977,1.647339
-21.0216,57.7827,1.015564
-21.8367,58.083,0.6294556
-21.9693,58.5861,0.6450806
-20.8812,59.2725,-0.2246704
-19.9842,59.487,0.6879272
-20.2884,59.2374,1.66687
-20.928,57.9738,1.12085
-20.6355,57.7281,0.9765625
-20.4483,57.4668,0.5475464
-20.7759,57.1431,0.2472534
-21.3765,57.7554,0.2979736
-20.2845,58.8669,0.7230225
-19.992,58.668,0.7893677
-20.3781,58.7109,1.857971
-20.7057,57.9309,2.630127
-20.7798,56.3865,1.031128
-21.1698,55.938,1.198853
-20.7642,56.8311,1.538147
-20.8695,58.1298,2.645752
-21.7821,58.6095,3.714355
-22.3905,56.5854,3.215149
-21.7236,55.5207,1.46405
-22.2462,55.9887,0.177063
-21.24,57.0963,1.803345
-20.0349,58.3794,2.478027
-21.357,57.9543,2.24408
-22.0629,57.4005,2.751038
-21.6573,57.3381,1.787781
-21.4857,57.966,3.347778
-21.9693,58.2819,4.05365
-22.0083,56.9715,3.090332
-22.3008,56.3202,2.583374
-21.3453,57.3186,1.382141
-20.7564,57.4668,1.66687
-22.1877,58.5549,1.776062
-22.41,59.1087,1.740967
-21.6495,58.1883,1.128662
-21.3843,56.9559,0.192627
-22.254,57.1509,0.8322754
-22.9521,56.9091,1.608337
-21.5208,56.2656,1.779968
-20.6004,56.8545,1.249573
-22.02,57.9543,0.7191772
-21.8796,58.8045,1.748779
-20.8383,58.161,1.900879
-20.7759,57.7632,0.9960327
-22.4178,56.8857,0.7620239
-22.059,57.147,2.645752
-21.9888,57.654,3.503723
-22.4685,57.3069,3.047424
-22.9404,57.2601,1.756531
-22.215,58.2,3.20343
-21.1776,58.4184,4.658142
-22.4919,57.888,3.207336
-24.0129,57.2016,2.754944
-22.8546,55.9653,2.415649
-21.2673,56.5854,3.332153
-22.7688,58.0674,3.066956
-23.4045,58.5393,2.856323
-21.6066,58.7031,1.085754
-20.811,58.1103,1.787781
-22.4958,57.7905,2.09198
-23.5176,56.7141,2.24408
-22.4451,57.1275,1.549866
-21.2673,57.8256,2.821228
-21.9615,57.4317,2.770569
-23.1666,56.835,1.265137
-21.5169,56.4723,1.066223
-20.5497,57.5136,0.383728
-21.0333,58.6446,0.8361206
-22.1916,58.4106,1.105225
-22.0629,58.0986,0.8088379
-21.6534,57.7788,0.2394409
-21.0801,57.4902,0.4890747
-21.6144,57.4824,0.3564453
-22.3983,57.7398,0.5241699
-22.2735,56.562,1.206665
-21.3726,56.133,0.730835
-21.5091,57.1002,0.7854614
-21.5832,57.927,0.9609375
-21.3219,58.4769,0.8985596
-22.0239,57.6072,1.503052
-21.864,56.601,2.21283
-22.3632,56.8155,0.6372681
-23.4006,57.4434,-0.1778564
-22.6518,57.7749,0.6333618
-21.3453,58.5939,2.185547
-22.1604,58.941,2.680847
-23.7633,57.1665,2.134827
-23.7399,56.3436,-0.1271362
-22.7493,56.6049,0.7425537
-22.7571,58.3911,2.337646
-23.2251,59.1789,1.81897
-22.5153,58.5198,1.347046
-21.9654,57.5253,0.2667236
-22.8117,56.4801,1.386047
-23.9622,56.4099,3.687073
-24.3951,56.4216,3.082581
-22.527,56.2227,2.322021
-22.3359,56.4606,1.88916
-22.7649,57.6033,0.4188232
-22.0707,58.8708,0.07952881
-20.8461,58.4847,0.999939
-21.7821,57.6111,-0.0647583
-22.8351,56.9325,-0.4937744
-22.8351,57.3264,0.09906006
-22.1955,56.7414,0.9180298
-22.3905,56.2188,0.5592651
-22.5387,56.1681,-0.2129517
-22.0785,57.4239,1.198853
-22.2774,58.3248,0.4500732
-22.4061,58.0401,-1.340027
-21.3921,58.2039,0.2121582
-20.6277,57.4356,1.159851
-21.7236,56.9403,-0.1037598
-22.6089,56.4255,0.7425537
-21.6612,56.6751,1.093567
-21.4935,56.6361,2.006165
-22.7805,56.2929,2.127075
-23.4123,55.5675,0.8205566
-22.0122,56.0394,0.1887207
-21.318,58.4769,2.622375
-22.5855,58.4145,2.735474
-24.3054,57.2211,1.577148
-22.7649,57.3654,1.471863
-21.8874,57.5019,1.643433
-22.6479,57.8607,2.505371
-24.8124,57.459,2.21283
-23.4357,57.5799,1.276855
-21.6066,57.0846,2.103638
-23.1276,56.8467,2.899231
-24.6057,57.0222,1.912537
-24.1962,57.3771,0.5358276
-21.6807,58.629,1.167664
-22.0902,58.6368,0.6333618
-23.4396,57.5058,-0.04522705
-23.0652,57.3888,-1.051453
-21.4428,57.7203,-0.5171509
-21.3843,58.1844,1.34314
-23.1471,57.7827,0.6021729
-23.8842,57.693,-0.7667236
-21.6573,57.8061,-0.7433472
-21.2127,57.6111,-0.7394409
-22.2696,57.2055,-0.5795288
-23.4864,57.888,-0.899353
-22.4841,57.5838,-1.69104
-21.1737,57.3225,0.7776489
-21.7314,57.3147,2.11145
-23.4591,56.6868,2.021729
-23.0691,56.1993,2.259644
-21.8718,56.3241,1.612244
-22.215,57.4317,1.499146
-23.2056,57.8178,2.025635
-23.8803,57.1665,2.099731
-23.0652,57.1353,1.144226
-22.3281,57.9621,1.514771
-23.4162,58.746,2.450745
-23.8569,58.6407,1.857971
-22.6986,57.6852,1.943726
-21.1776,57.7983,2.173828
-22.6713,57.0807,2.754944
-23.7438,56.8623,3.141052
-23.229,56.718,1.249573
-22.527,57.9699,2.400024
-22.4061,58.8513,3.105957
-23.6151,58.5354,1.896973
-22.7025,57.5916,0.5241699
-20.6433,58.1181,1.522522
-20.7837,58.0986,1.830627
-22.644,58.2858,1.327576
-22.1175,57.7047,1.877441
-21.3414,57.6384,1.206665
-21.5676,58.4262,0.383728
-22.0785,58.2,1.951538
-22.7649,57.6384,1.643433
-21.7977,57.7983,0.6801758
-20.7564,58.4262,0.74646
-22.02,58.161,2.002258
-22.7415,58.3716,2.045166
-22.8351,57.3576,0.7776489
-21.8289,56.9286,0.5670776
-21.4662,57.6696,2.953857
-22.5192,58.0674,3.784546
-23.5566,58.4262,2.700378
-21.8289,57.1821,2.992859
-21.2049,57.2718,2.743225
-22.4529,58.4301,1.678528
-23.0457,58.9878,2.844666
-22.1916,58.4223,4.194031
-22.0278,58.0323,2.088074
-23.4864,58.1454,1.358765
-24.5082,57.9777,1.854065
-23.4318,58.9917,2.840759
-22.5543,58.9917,3.85083
-23.3187,58.3872,3.690979
-23.8491,57.8256,1.865723
-23.0964,58.3131,1.916443
-21.7275,58.7967,0.6333618
-22.4334,59.292,1.210571
-23.7243,59.5845,0.5865479
-22.3398,60.0525,1.116943
-21.8835,58.8708,2.197266
-23.1939,57.7749,1.304138
-22.4061,56.874,1.787781
-21.1113,57.1431,1.089661
-21.2478,57.8568,1.631775
-21.4974,58.4652,1.584961
-21.6144,58.863,1.116943
-20.7798,58.512,0.461731
-20.5926,58.1844,0.2784424
-20.9592,57.849,1.105225
-21.6339,57.4863,1.179321
-21.2361,56.5542,0.208252
-20.4405,56.4684,0.4266357
-20.2572,57.186,0.5982666
-20.0427,58.6368,0.5280762
-19.7931,59.3817,1.549866
-20.2416,59.292,1.448425
-20.8578,57.4434,0.07177734
-20.7525,56.0121,-0.2753296
-20.9943,57.0495,0.3954468
-21.2361,57.4161,1.721436
-21.006,58.0908,0.8049316
-20.0778,58.1103,1.175476
-20.2884,58.6992,1.17157
-21.5325,58.2156,1.456238
-22.2462,56.6712,3.242432
-22.0902,55.6611,2.142639
-21.5598,55.9419,1.717529
-20.8734,57.1353,1.378235
-20.4912,58.6953,0.9297485
-20.772,59.0073,0.4656372
-20.7837,58.5822,-0.2246704
-20.7915,58.9527,1.101379
-22.6674,58.6563,1.865723
-24.2586,57.1665,1.058472
-21.9966,56.6244,0.1692505
-21.1659,58.5393,0.5592651
-21.7275,59.7639,1.569336
-21.6963,59.877,0.7386475
-20.3664,58.6563,-1.285461
-20.4366,57.8646,-1.059265
-21.1776,57.8841,-0.2987671
-21.5364,58.6836,1.198853
-21.8016,58.6407,1.690247
-21.1308,57.8607,0.6879272
-21.045,57.7554,0.5709229
-21.0528,58.0557,1.873535
-20.8422,57.6345,2.618469
-21.045,57.147,3.69873
-22.1136,57.0261,1.729248
-20.9358,57.7476,0.8790283
-19.3602,58.8435,1.417236
-21.3141,59.3466,0.7542725
-21.5286,59.8068,0.9882202
-21.0606,58.3365,3.024048
-21.6729,56.5035,4.05365
-23.2641,55.1853,2.786133
-23.1666,55.5597,1.588867
-20.811,57.7554,1.795532
-20.4171,59.1828,2.544373
-21.3063,59.5377,2.205078
-21.2751,59.5065,0.8907471
-19.6917,58.9449,1.066223
-20.6745,57.6345,1.935974
-22.2384,56.3241,1.545959
-21.9732,56.1759,1.456238
-19.719,57.2874,2.58728
-20.1597,58.2234,0.4812622
-21.1113,58.7031,0.3642578
-20.3235,59.2608,1.737061
-19.1301,58.2897,0.652832
-18.9975,57.381,0.6567383
-19.9647,57.1704,-0.07647705
-19.6761,57.1977,-0.09204102
-19.1574,57.5292,-0.002319336
-19.3758,58.2351,0.6918335
-19.8321,58.2741,-0.4430542
-19.8711,58.1454,-0.9266357
-19.3368,58.1688,0.6606445
-19.8711,58.1376,1.214478
-21.2517,58.0791,1.389954
-20.3313,57.0261,2.185547
-19.6566,57.3498,1.233948
-19.8477,57.6735,-0.06866455
-20.4132,58.4847,0.6606445
-20.5809,58.3716,1.811157
-20.889,57.2484,1.61615
-20.499,56.8389,1.93988
-20.3742,58.1532,3.632446
-21.3414,58.0206,3.164429
-21.6261,57.1236,3.047424
-22.0083,56.7219,4.334473
-21.5325,57.1704,4.209656
-21.2478,57.4122,4.045837
-21.4545,57.5058,3.226868
-21.3531,57.7671,2.864136
-20.4756,58.7616,2.946045
-20.6745,58.9215,2.337646
-22.1721,58.9215,1.389954
-22.8429,58.6446,-0.2909546
-21.1503,58.6875,1.370422
-19.6839,59.5221,2.09198
-21.3453,57.81,0.2628784
-22.7064,57.108,-0.661438
-20.5224,57.4863,0.02496338
-19.0794,57.7827,2.021729
-21.0957,57.4044,1.670776
-22.2579,56.4801,-0.2480469
-18.9429,56.2149,0.1185303
-17.5428,57.0573,1.035034
-20.4561,59.331,-0.5990601
-21.8289,59.5962,0.7230225
-19.563,59.1282,3.004578
-18.8883,57.5643,3.320435
-22.0083,55.4934,1.304138
-23.2524,55.4115,0.02105713
-20.8305,57.1158,0.383728
-18.4905,58.9215,1.893066
-19.7268,59.1867,2.645752
-22.059,58.356,0.9960327
-21.8016,57.5643,-0.6536255
-20.5731,56.8857,1.600525
-21.4779,57.2523,3.897644
-23.1627,56.5152,3.88208
-23.0613,54.9669,2.076355
-20.6004,55.6065,2.09198
-20.0583,56.952,2.04126
-21.9849,57.8022,0.8517456
-23.151,58.1376,0.1536255
-21.2049,58.4847,-0.7862549
-19.1847,60.0798,1.042847
-20.4288,59.7678,2.700378
-24.0207,57.7242,2.622375
-23.5683,54.7992,1.187134
-21.9186,53.5473,1.916443
-21.4779,54.6432,1.857971
-23.5488,56.7297,0.223877
-22.3164,59.2179,-0.8525391
-18.8727,60.0252,-1.172363
-18.8493,60.6531,0.2316284
-21.0762,58.902,0.1497803
-22.7025,57.0261,-0.3338623
-21.3531,55.5324,0.8205566
-20.4444,55.3998,1.627869
-21.2322,56.4762,2.127075
-22.2228,57.1821,1.257324
-21.2712,57.9426,0.05615234
-19.5474,58.3404,0.09906006
-19.7268,58.4691,0.5436401
-22.1877,57.4434,0.8985596
-22.6986,55.2282,0.5397339
-20.9124,55.3998,-0.4586792
-20.0076,56.7102,1.011658
-20.7564,57.2328,3.13324
-22.0005,56.4762,1.893066
-21.9654,55.8483,0.4500732
-19.8243,56.3787,1.581055
-20.4132,57.0729,1.854065
-23.0301,57.1275,2.088074
-22.6011,56.2812,1.347046
-20.0583,56.0355,0.9921265
-19.9725,57.1899,1.26123
-22.0239,57.7671,1.081848
-23.0184,56.8545,1.896973
-21.9732,55.9731,2.033447
-21.357,55.9224,1.046753
-22.9248,56.2071,-0.1661377
-22.6674,57.4161,1.011658
-21.0294,57.9855,1.331421
-20.1597,58.2351,1.081848
-21.3141,57.3264,0.8010254
-21.7548,56.2812,1.811157
-21.3648,56.2344,3.382874
-21.6144,55.6533,2.805664
-22.6245,54.9084,0.9609375
-23.0379,54.4287,0.05615234
-21.8523,56.4411,-1.129456
-20.9904,59.0658,0.477356
-22.5075,59.7054,2.31427
-23.6736,57.6969,1.389954
-22.5192,55.7235,1.339233
-21.9966,55.275,2.766663
-23.0886,55.8015,3.963928
-23.8998,56.5113,2.450745
-23.1783,56.991,1.26123
-21.591,58.1493,1.538147
-22.0629,57.9894,2.325928
-24.1611,57.8919,2.680847
-24.4887,56.4294,2.598938
-24.1689,55.7235,2.442932
-23.5566,55.6728,3.550537
-23.6775,56.055,3.88208
-24.4341,56.8116,3.094238
-23.5566,57.7086,2.279175
-21.4818,58.044,1.811157
-22.2033,57.9231,1.850159
-23.8179,57.6267,1.386047
-24.2313,56.8623,0.2472534
-22.6557,56.7219,0.1887207
-22.098,57.5643,2.119263
-23.8218,57.4551,2.977234
-24.8085,56.4411,1.035034
-23.3694,56.5035,0.2043457
-21.0684,56.8389,-0.138855
-20.9748,57.1314,1.705872
-23.6424,56.9598,1.027222
-22.9599,56.4684,-0.2051392
-20.7954,56.3865,-0.1037598
-21.2868,56.2812,1.530334
-24.7656,57.1158,0.668457
-24.0441,56.0472,-0.0647583
-20.421,55.4622,1.779968
-20.694,56.1447,2.392273
-23.7984,56.7921,2.509277
-23.6229,55.8639,2.142639
-21.3414,55.3452,0.9141235
-21.24,55.7508,0.399353
-23.1627,56.6868,1.971069
-24.2079,56.8896,1.608337
-22.6635,56.8779,1.877441
-21.4311,56.1135,2.700378
-23.8335,56.0043,2.26355
-25.4481,56.2617,2.037354
-23.7516,56.913,2.017822
-22.2384,57.3186,2.489746
-22.9911,57.6111,1.538147
-24.7812,57.5214,0.9609375
-24.0168,57.2679,1.276855
-22.1331,57.1353,1.752625
-22.3671,56.6205,2.922668
-24.8397,56.4294,2.497559
-25.569,55.3725,1.452332
-22.7844,56.1018,0.5865479
-21.4155,57.6072,1.335327
-23.8062,58.7928,1.452332
-24.4614,57.5331,1.074036
-22.6986,55.5324,-0.4040527
-23.1237,54.5223,-0.3689575
-23.1237,56.1876,1.951538
-23.3343,56.9403,3.094238
-24.6057,56.289,1.592773
-23.853,55.938,0.3915405
-22.0629,56.2149,1.093567
-22.9092,56.8428,2.064636
-24.5628,57.4473,0.5670776
-23.8374,56.211,0.7230225
-23.1315,55.1073,0.4968262
-22.7883,55.3764,0.5631714
-23.7672,55.9029,2.056824
-23.229,55.938,3.074768
-24.2937,55.6104,3.059143
-23.6151,55.2126,0.5826416
-23.151,56.5815,0.192627
-23.6736,57.1509,2.224548
-24.5316,56.1291,1.311951
-24.0402,54.573,1.584961
-23.853,53.9724,1.920349
-24.0441,54.729,2.26355
-24.2391,55.6221,3.402344
-24.1806,55.314,2.637939
-23.5137,55.0449,-0.9110718
-23.0574,55.899,-0.2987671
-22.9014,57.8958,1.631775
-24.0753,57.342,2.013977
-24.4419,55.2867,-0.0413208
-23.5098,54.6393,0.8205566
-23.7009,54.6003,1.163757
-24.4068,55.0917,1.955444
-23.4942,55.5168,0.5007324
-23.1276,55.8132,-0.7628784
-22.6947,56.4762,-0.1427612
-22.8663,56.7024,0.2940674
-23.3616,56.3631,0.2277222
-23.7633,55.4115,0.5865479
-23.3967,54.3078,0.9960327
-23.2407,54.534,0.9609375
-23.4318,55.2399,0.1263428
-22.7064,55.8795,0.6372681
-22.3047,55.08,0.2043457
-23.0964,54.2337,0.6606445
-22.8195,55.3218,1.12085
-22.6323,55.899,1.623962
-24.0207,55.08,1.354858
-25.1244,54.7407,0.684021
-24.3873,54.5457,0.5787354
-22.8117,55.2711,3.090332
-23.6502,55.1307,3.737732
-24.906,54.5457,1.452332
-23.8998,54.8928,0.8127441
-22.7454,56.1993,2.049072
-23.346,56.9013,3.059143
-24.5706,56.6868,2.637939
-24.8865,55.041,3.433533
-23.8491,54.3975,3.928833
-24.4536,55.4466,3.242432
-24.9606,55.9614,4.194031
-23.9427,56.2539,2.622375
-23.0457,56.3358,1.389954
-22.9209,55.4622,0.7659302
-23.7282,55.2399,1.382141
-24.5199,55.8678,1.460144
-23.5371,56.3202,1.643433
-23.1666,55.8054,0.8712769
-23.6073,55.2204,-0.1700439
-23.8374,55.6182,-1.14502
-23.0613,56.4567,-0.8759766
-21.4545,57.0534,1.17157
-22.215,56.25,2.232361
-23.8023,55.1463,1.347046
-24.0948,53.7384,0.3408203
-23.4591,53.9334,-0.5717773
-21.7392,55.6533,0.8634644
-22.8897,57.1236,1.647339
-23.9739,56.3826,2.31427
-23.5098,54.9201,0.668457
-22.3515,54.4794,-0.03747559
-22.5036,55.1463,1.861877
-23.0301,56.3514,3.059143
-23.0418,55.7937,3.402344
-23.0418,54.7758,1.678528
-22.4724,54.5535,1.928162
-23.1081,56.1798,3.027954
-24.2352,56.2968,4.049744
-24.516,55.2594,3.753357
-23.8296,53.8242,1.830627
-23.5995,55.0995,1.88916
-24.0051,56.6868,2.435181
-23.7048,57.6774,3.928833
-23.1822,57.4161,3.45697
-23.8179,55.3101,2.786133
-24.4692,54.6705,1.776062
-23.7048,55.6299,2.77832
-22.7298,56.4294,3.616821
-23.268,56.6088,2.949951
-24.0402,55.548,1.928162
-22.8663,55.8405,0.7971802
-22.7337,56.3436,1.116943
-22.644,57.3615,0.6450806
-22.9209,56.6868,1.179321
-23.1471,55.9536,1.943726
-22.7532,55.8405,1.713623
-22.2852,55.6221,1.296326
-22.2969,55.431,0.5592651
-21.8796,55.86,1.183228
-21.9849,56.6205,1.748779
-22.4061,56.6166,2.653564
-22.0044,56.25,1.573242
-22.1526,55.4505,0.684021
-21.6651,55.1697,1.035034
-21.8913,55.548,2.844666
-23.619,55.3764,1.99054
-24.4146,54.6042,1.783875
-22.1994,55.4817,2.591125
-22.6167,55.7937,2.786133
-23.9076,55.1268,3.141052
-23.5488,55.5441,1.900879
-21.7938,55.8795,2.318176
-21.4155,57.0261,2.400024
-22.917,57.5799,2.474121
-23.3265,56.8467,2.236267
-21.9342,55.7664,2.602844
-21.7119,55.4895,2.310364
-23.6073,54.4638,1.155945
-22.8156,55.2321,1.374329
-20.6043,55.4895,3.039673
-21.552,55.2672,3.269775
-23.5917,54.5964,0.5592651
-23.5566,54.7017,-1.308838
-20.3157,56.133,-0.07647705
-20.616,57.5916,0.9882202
-23.4552,58.0596,-0.1973267
-22.9794,57.7125,-0.6068726
-20.499,57.186,0.6216431
-20.9748,56.2461,1.12085
-24.2898,55.353,1.68634
-24.4107,54.9591,1.155945
-21.5247,54.8694,0.8634644
-21.045,55.4739,0.4539795
-22.4841,56.2968,0.96875
-23.6073,56.7843,1.366577
-22.0551,57.381,0.5124512
-21.8601,56.9403,1.128662
-23.3889,56.8779,0.1809692
-23.3772,57.7164,1.56543
-22.2345,57.3459,3.066956
-23.8881,56.289,2.127075
-24.7266,55.0839,2.119263
-23.7906,55.08,2.918762
-22.2306,56.5347,4.985779
-22.6947,57.6072,3.40625
-24.4146,57.4785,1.245667
-23.1237,58.0908,0.699646
-22.2969,57.8919,2.821228
-22.8468,58.1883,3.390625
-24.4263,57.4122,2.669128
-24.8709,56.2227,1.561523
-22.6089,56.1954,0.9960327
-22.4412,58.2741,1.63562
-22.7298,59.0229,1.912537
-22.5153,58.6446,1.198853
-21.4506,58.2702,0.3876343
-21.1737,58.941,0.8439331
-21.8991,58.1961,0.5943604
-22.527,57.8022,0.383728
-22.0668,57.7476,1.194946
-21.1347,57.2757,1.928162
-22.3866,56.3514,1.46405
-21.7977,56.3163,1.600525
-21.3609,57.1158,0.7698364
-21.9654,56.9442,-0.8915405
-22.3242,57.5877,-2.494446
-21.1932,58.512,-1.168457
-20.889,59.3856,-0.1622314
